File,Letter
C:/Users/Ben/Documents/MeerkatReader/TrainingData/123_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/123_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/124_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/124_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/124_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/124_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/124_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/124_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/125_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/125_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/125_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/125_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/125_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/125_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/126_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/126_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/126_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/126_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/126_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/126_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/127_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/127_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/127_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/127_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/127_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/127_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/128_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/128_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/128_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/128_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/128_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/128_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/129_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/131_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/131_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/131_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/131_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/131_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/131_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/132_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/133_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/133_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/133_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/133_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/133_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/133_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/134_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/134_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/134_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/134_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/134_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/134_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/135_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/135_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/135_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/135_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/135_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/135_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/136_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/136_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/136_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/136_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/136_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/136_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/137_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/137_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/137_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/137_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/137_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/137_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/138_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/138_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/138_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/138_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/138_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/139_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/139_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/139_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/139_4.jpg,7
C:/Users/Ben/Documents/MeerkatReader/TrainingData/139_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/139_6.jpg,0
C:/Users/Ben/Documents/MeerkatReader/TrainingData/140_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/140_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/140_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/140_4.jpg,7
C:/Users/Ben/Documents/MeerkatReader/TrainingData/140_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/140_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/141_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/141_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/141_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/141_4.jpg,7
C:/Users/Ben/Documents/MeerkatReader/TrainingData/141_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/141_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/142_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/142_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/142_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/142_4.jpg,7
C:/Users/Ben/Documents/MeerkatReader/TrainingData/142_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/142_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/143_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/143_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/143_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/143_4.jpg,7
C:/Users/Ben/Documents/MeerkatReader/TrainingData/143_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/143_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/144_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/144_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/144_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/144_4.jpg,7
C:/Users/Ben/Documents/MeerkatReader/TrainingData/144_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/144_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/145_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/145_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/145_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/145_4.jpg,7
C:/Users/Ben/Documents/MeerkatReader/TrainingData/145_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/145_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/146_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/146_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/146_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/146_4.jpg,7
C:/Users/Ben/Documents/MeerkatReader/TrainingData/146_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/146_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/147_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/147_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/147_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/147_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/147_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/147_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/148_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/148_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/148_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/148_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/148_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/148_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/149_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/149_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/149_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/149_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/149_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/149_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/150_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/150_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/150_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/150_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/150_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/150_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/151_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/151_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/151_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/151_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/151_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/151_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/152_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/152_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/152_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/152_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/152_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/152_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/153_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/153_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/153_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/153_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/153_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/153_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/154_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/154_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/154_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/154_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/154_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/154_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/155_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/155_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/155_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/155_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/155_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/155_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/156_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/156_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/156_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/156_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/156_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/156_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/157_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/157_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/157_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/157_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/157_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/157_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/158_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/158_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/158_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/158_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/158_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/158_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/159_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/159_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/159_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/159_4.jpg,8
C:/Users/Ben/Documents/MeerkatReader/TrainingData/159_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/159_6.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/160_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/160_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/160_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/160_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/160_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/160_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/161_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/161_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/161_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/161_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/161_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/161_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/162_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/162_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/162_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/162_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/162_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/162_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/163_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/163_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/163_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/163_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/163_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/163_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/164_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/164_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/164_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/164_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/164_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/164_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/165_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/165_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/165_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/165_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/165_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/165_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/166_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/166_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/166_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/166_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/166_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/166_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/167_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/167_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/167_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/167_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/167_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/167_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/168_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/168_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/168_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/168_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/168_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/168_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/169_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/169_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/169_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/169_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/169_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/169_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/170_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/170_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/170_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/170_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/170_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/170_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/171_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/171_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/171_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/171_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/171_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/171_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/172_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/172_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/172_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/172_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/172_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/172_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/173_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/173_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/173_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/173_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/173_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/173_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/174_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/174_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/174_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/174_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/174_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/174_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/175_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/175_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/175_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/175_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/175_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/175_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/176_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/176_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/176_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/176_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/176_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/176_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/177_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/177_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/177_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/177_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/177_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/177_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/178_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/178_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/178_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/178_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/178_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/178_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/179_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/179_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/179_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/179_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/179_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/179_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/180_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/180_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/180_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/180_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/180_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/180_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/181_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/181_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/181_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/181_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/181_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/181_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/182_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/182_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/182_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/182_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/182_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/182_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/183_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/183_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/183_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/183_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/183_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/183_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/184_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/184_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/184_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/184_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/184_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/184_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/185_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/185_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/185_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/185_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/185_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/185_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/186_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/186_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/186_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/186_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/186_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/186_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/187_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/187_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/187_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/187_4.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/187_5.jpg,1
